Index,CUSIP,ISIN,OAPermID,RIC,SEDOL,LipperID,Ticker
300056.SZ,,CNE100000LS4,5000621727,300056.SZ,B3MK611,,300056
300061.SZ,,CNE100000MC6,5000662444,300061.SZ,B3N1TR0,,300061
300055.SZ,,CNE100000LR6,5000634746,300055.SZ,B3P4VV5,,300055
300057.SZ,,CNE100000LT2,4298507878,300057.SZ,B3PSZ71,,300057
002363.SZ,,CNE100000M13,4298151163,002363.SZ,B61K2X7,,2363
002365.SZ,,CNE100000LZ9,5000642768,002365.SZ,B6177Y4,,2365
002364.SZ,,CNE100000M05,5000641377,002364.SZ,B61DK32,,2364
JUBI.NS,,INE797F01012,4297996629,JUBI.NS,B3PRM66,,JUBLFOOD
601688.SS,,CNE100000LQ8,4297991611,601688.SS,B61VK25,,601688
MPLU3.SA,,BRMPLUACNOR3,5000639402,MPLU3.SA^D19,,,MPLU3
002366.SZ,,CNE100000M21,5000643572,002366.SZ,B61CJ10,,2366
ORPR.NS,,INE609C01024,4295872385,ORPR.NS,,,ORIENTLTD
UNSP.NS,,INE854D01024,4295874156,UNSP.NS,,,MCDOWELL-N
WABC.NS,,INE342J01019,4298097638,WABC.NS,,,WABCOINDIA
002367.SZ,,CNE100000M39,5000469099,002367.SZ,B615KW7,,2367
002368.SZ,,CNE100000M47,4296777135,002368.SZ,B615HC6,,2368
COKI.NS,,INE008I01026,4296981086,COKI.NS,,,COX&KINGS
THNG.NS,,INE085J01014,5000462346,THNG.NS,B61J988,,THANGAMAYL
ABOT.NS,,INE358A01014,4295873246,ABOT.NS,,,ABBOTINDIA
EMMB.NS,,INE753K01015,5000432295,EMMB.NS,,,EMMBI
002373.SZ,,CNE100000MJ1,5000661049,002373.SZ,B62G7T5,,2373
002372.SZ,,CNE100000MK9,4298347684,002372.SZ,B619MD4,,2372
002369.SZ,,CNE100000MN3,4298153895,002369.SZ,B65QBJ0,,2369
002370.SZ,,CNE100000MM5,5000457390,002370.SZ,B650K73,,2370
002371.SZ,,CNE100000ML7,5000607091,002371.SZ,B66DNR2,,2371
002377.SZ,,CNE100000M54,5000664558,002377.SZ,B63QLN6,,2377
002375.SZ,,CNE100000M70,5000664517,002375.SZ,B642H79,,2375
002376.SZ,,CNE100000M62,4297707865,002376.SZ,B640FM4,,2376
300059.SZ,,CNE100000MD4,5000662398,300059.SZ,B62Q4K5,,300059
DEIN.NS,,INE677H01012,4295872807,DEIN.NS,,,DEEPIND
002378.SZ,,CNE100000MX2,5000669798,002378.SZ,B3K6TZ6,,2378
002380.SZ,,CNE100000MV6,5000669765,002380.SZ,B3NFF29,,2380
300065.SZ,,CNE100000MQ6,4298422978,300065.SZ,B65ZG70,,300065
300070.SZ,,CNE100000N95,5000685130,300070.SZ,B64W832,,300070
TAMB.BO,,INE864J01012,5000679182,TAMB.BO,B3N6PZ5,,533170
002383.SZ,,CNE100000MY0,5000673810,002383.SZ,B4QFBK3,,2383
002382.SZ,,CNE100000MZ7,4298153522,002382.SZ,B4RKD78,,2382
002381.SZ,,CNE100000N04,5000494944,002381.SZ,B4LQZ32,,2381
002384.SZ,,CNE100000N79,5000437498,002384.SZ,B4TJ298,,2384
002386.SZ,,CNE100000N53,4296189097,002386.SZ,B4TJTG4,,2386
002387.SZ,,CNE100000N46,5000679258,002387.SZ,B50XV33,,2387
002389.SZ,,CNE100000N20,5000680104,002389.SZ,B52RWN0,,2389
002391.SZ,,CNE100000NF7,4298342918,002391.SZ,B59J262,,2391
002393.SZ,,CNE100000NJ9,5000438501,002393.SZ,B5N0H66,,2393
002394.SZ,,CNE100000NH3,4298342919,002394.SZ,B5NPH72,,2394
601369.SS,,CNE100000QS3,5000688659,601369.SS,B5KM9Y7,,601369
ECOR3.SA,,BRECORACNOR8,4297888819,ECOR3.SA,B5720R0,,ECOR3
PERS.NS,,INE262H01013,4296380665,PERS.NS,,,PERSISTENT
300068.SZ,,CNE100000NC4,4298152058,300068.SZ,B57JFW1,,300068
300069.SZ,,CNE100000NB6,5000685122,300069.SZ,B58MHD4,,300069
300067.SZ,,CNE100000ND2,5000685097,300067.SZ,B59BCQ8,,300067
300075.SZ,,CNE100000NL5,5000692826,300075.SZ,B5VJVH4,,300075
300072.SZ,,CNE100000NP6,5000691819,300072.SZ,B5LGPG2,,300072
300073.SZ,,CNE100000NN1,5000692783,300073.SZ,B5M8006,,300073
002395.SZ,,CNE100000NQ4,4298149810,002395.SZ,B55S6V6,,2395
002396.SZ,,CNE100000QF0,4298154314,002396.SZ,B510L77,,2396
JSLG3.SA,,BRJSLGACNOR2,5000589837,JSLG3.SA,B5LBY82,,JSLG3
002399.SZ,,CNE100000P02,5000712764,002399.SZ,B612NJ6,,2399
AQUA.MM,,RU000A0JQTS3,4298543208,AQUA.MM,B3LNC13,,AQUA
002401.SZ,,CNE100000P28,5000711171,002401.SZ,B3M2CS6,,2401
002398.SZ,,CNE100000NZ5,5000712826,002398.SZ,B3NXFD4,,2398
BBRC11.SA,,BRBBRCCTF004,5035257515,BBRC11.SA,B60V1C3,68125077,BBRC11
CISN.SCT,,ES0138152113,4295889628,CISN.SCT,7084126,,FIV
EISP.NFF,,NO0003998700,4295885409,EISP.NFF,B1442Z3,,EISP
NRST.MI,,GRS802003004,4298489848,NRST.MI,B41T4V2,,NRST
AWDR.OL,,GB00B5LJSC86,5000634150,AWDR.OL,B5LJSC8,,AWDR
YRM.MI,,IT0001017851,4296664403,YRM.MI,B3S3QR0,,YRM
VE.MI,,IT0005365223,5000674638,VE.MI,BJQTTL7,,VE
ABS.PA,,FR0010557264,5000727830,ABS.PA,B5VSTM2,,AB
FTL.MI,,IT0004583941,5000679243,FTL.MI,B4XB557,,FTL
ALDEI.PA,,FR0010879056,5000684081,ALDEI.PA,B5KM2F9,,ALDEI
ORON.S,,CH0111677362,4298433850,ORON.S,B5VW1G2,,ORON
GIBG.F,,DE000GSW1111,5000686602,GIBG.F,B3RQZG2,,GIB
AMA.MC,,ES0109067019,5000724903,AMA.MC,B3MSM28,,AMS
ADVZ.TO,00775M104,CA00775M1041,5067520824,ADVZ.TO,BH0FRR9,,ADVZ
CAPCC.L,,GB00B62G9D36,5000673046,CAPCC.L,B62G9D3,,CAPC
TCN.TO,89612W102,CA89612W1023,5000695780,TCN.TO,B4NP281,,TCN
DR0G.DE,,DE000A0XYG76,4297931586,DR0G.DE,,,DR0
BMAX.ST,,SE0003303627,4298314275,BMAX.ST,B5BLGL9,,BMAX
CHRH.CO,,DK0060227585,4297758825,CHRH.CO,B573M11,,CHR
PENO.OL,,NO0010564701,5000626675,PENO.OL,B5BR907,,PEN
WEED.TO,138035100,CA1380351009,5000632058,WEED.TO,BYTN3W0,,WEED
ORARr.AT,,GRS512003005,5000757810,ORARr.AT,B60M085,,ORAORA
JUP.L,,GB00B53P2009,5000018684,JUP.L,B53P200,,JUP
ALINT.PA,,FR0010908723,4296699784,ALINT.PA,B617TW6,,ALINT
DRWG.DE,,DE0005550602,4295869101,DRWG.DE,,,DRW8
WALWIL.OL,,NO0010571680,5000753869,WALWIL.OL,B55WMQ5,,WALWIL
EDEN.PA,,FR0010908533,5000759495,EDEN.PA,B62G1B5,,EDEN
GTK.DE,,DE000A1EMHE0,5000767776,GTK.DE,,,GTK
SSCOM.OL,,JE00B61ZHN74,5000024327,SSCOM.OL,B61ZHN7,,SSC
ALCAR.PA,,FR0010907956,4296999526,ALCAR.PA,B3P8D44,,ALCAR
B9BG.F,,DE000A1CRQD6,5000779912,B9BG.F,,,B9B
ALWED.PA,,FR0010688440,4297765906,ALWED.PA,B44N4M2,,ALWED
SAXG.DE,,DE0007493991,5050638558,SAXG.DE,,,SAX
ABBO.MC,,ES0109659013,5000783735,ABBO.MC,B40M4H8,,ABB
OCDO.L,,GB00B3MBS747,5000799571,OCDO.L,B3MBS74,,OCDO
TSGI.TO,85570W100,CA85570W1005,5056980380,TSGI.TO,BDG1MJ0,,TSGI
MEG.TO,552704108,CA5527041084,4297073055,MEG.TO,B4XF9J1,,MEG
KOR.TO,221013105,CA2210131058,5001152752,KOR.TO,B3MRVP1,,KOR
SRX.TO,86221R102,CA86221R1029,5001221760,SRX.TO,B6718F8,,SRX
IBPO.L,,GG00B54NMG96,5001221790,IBPO.L,B54NMG9,,IBPO
ZZb.ST,,SE0002480442,5001169004,ZZb.ST,B67JMR2,,ZZ B
MLV4S.PA,,BE6201089735,5001172198,MLV4S.EUA,B3QFF60,,MLV4S
PNDORA.CO,,DK0060252690,5001189472,PNDORA.CO,B44XTX8,,PNDORA
CAML.L,,GB00B67KBV28,5000698990,CAML.L,B67KBV2,,CAML
AVAP.L,,GB00B196F554,4297673199,AVAP.L,B196F55,,AVAP
GENES.TE,,SE0000661613,4297673275,GENES.TE,5973334,,GENE
INS.L,,GB00B3TQCK30,5001188629,INS.L,B3TQCK3,,INS
OKEYq.L,670866201,US6708662019,5001203914,OKEYq.L,B572PM0,,OKEY
MAILRq.L,560317208,US5603172082,5001206186,MAILRq.L,B53NQB3,,MAIL
TGZ.TO,880797204,CA8807972044,5001194494,TGZ.TO,BD1FRN6,,TGZ
PEAN.S,,CH0118530366,5001192134,PEAN.S,B3NHS04,,PEAN
ZELA.CO,,DK0060257814,4295989612,ZELA.CO,B0SDJB4,,ZEAL
TOU.TO,89156V106,CA89156V1067,5065320734,TOU.TO,B3QJ0H8,,TOU
SDY.TO,862547106,CA8625471062,4297793993,SDY.TO,B3WP166,,SDY
AVENT.BN,,CH0023777235,5001218062,AVENT.BN,B4P4RH0,,AVEN
ALC.MC,,ES0113312005,5000040068,ALC.MC,B4P71B1,,ALC
GJFS.OL,,NO0010582521,5001181730,GJFS.OL,B4PH0C5,,GJF
TMTI.L,,JE00B3RQZ289,5001226815,TMTI.L,B3RQZ28,,TMT
QLRO.ST,,SE0003652163,4298446374,QLRO.ST,B58DQJ6,,QLRO
GEO.TO,,IM00B3RLCZ58,5001213895,GEO.TO,B3RLCZ5,,GEO
MLMNR.PA,,FR0010976746,5001230021,MLMNR.EUA,B4ZVYR0,,MLMNR
ECF1.DE,,DE000A12UK08,5001231429,ECF1.DE,,,ECF
FYB.DE,,DE000A1EWVY8,5037846418,FYB.DE,,,FYB
PVG.TO,74139C102,CA74139C1023,5001229654,PVG.TO,B57Q8S9,,PVG
MLFIR.PA,,CH0120879058,5001231729,MLFIR.EUA,B5986C3,,MLFIR
FICP.MI,,IT0005252736,5000790496,FICP.MI,BYX1K18,,FIC
KNT.V,499113108,CA4991131083,5001203848,KNT.V,BYZ2CB3,,KNT
APAM.AS,,LU0569974404,5001428593,APAM.AS,B58C6H1,,APAM
ICAG.L,,ES0177542018,5001229906,ICAG.L,B5M6XQ7,,IAG
IVS.MI,,LU0556041001,5001207939,IVS.MI,B3QYK40,,IVS
FIPPG.L,,GB00B63PS212,5000258721,FIPPG.L,B63PS21,,FIPP
STEFb.ST,,SE0006543344,5001439528,STEFb.ST,BTJHKD7,,STEF B
RIB.DE,,DE000A0Z2XN6,5055463506,RIB.DE,,,RIB
HMSGq.L,40425X407,US40425X4079,5001222260,HMSGq.L,BD9WJD3,,HMSG
WGF1G.DE,,DE000A1H6VM4,5001451118,WGF1G.DE,,,WGF1
ALBIO.PA,,FR0011005933,5001426210,ALBIO.PA,B5VVSX5,,ALBIO
DOTD.L,,GB00B3W40C23,4297800955,DOTD.L,B3W40C2,,DOTD
NRSM.OL,,NO0010331838,4297312994,NRSM.OL,B3MVZM8,,NRS
AMAV.VI,,AT00000AMAG3,5034758950,AMAV.VI,B53JY51,,AMAG
ZETA.ST,,SE0001105511,4297313746,ZETA.ST,B4Y3P29,,ZETA
YIV.MI,,IT0004670532,5034751078,YIV.MI,B578TD7,,YIV
PLED.ST,,SE0003815604,4297630316,PLED.ST,B4N7SB2,,PLED
NOEJ.DE,,DE000A1H8BV3,5040056994,NOEJ.DE,,,NOEJ
AGRORq.L,749655205,US7496552057,5000683953,AGRORq.L,B5MTFN7,,AGRO
DISTIT.ST,,SE0003883800,4295890169,DISTIT.ST,B3L9G20,,DIST
ALMOU.PA,,FR0011033083,5001428626,ALMOU.PA,B5VGRX3,,ALMOU
ASOA.L,05366A302,CA05366A3029,5034762878,ASOA.L,BYZJN88,,ASO
DARG.DE,,DE000A0V9LA7,5034748780,DARG.DE,,,DAR
ETLNGq.L,29760G103,US29760G1031,5057751977,ETLNGq.L,B5TWX80,,ETLN
DEDIC.ST,,SE0003909282,4298314558,DEDIC.ST,B67VNT7,,DEDI
ALACT.PA,,FR0011038348,4298142985,ALACT.PA,B5KZ8H2,,ALACT
M.V,61945B105,CA61945B1058,5035093751,M.V,B4RGZG9,,M
ABOG.D,,DE000A1EWXA4,5035095530,ABOG.D,B4NHLZ7,,ABO
AUTON.S,,CH0127480363,5001006623,AUTON.S,B4YCYX0,,AUTN
NXJ.TO,65342B105,CA65342B1058,5000729114,NXJ.TO,BYYCH20,,NXJ
HOCN.S,,CH0024666528,4295890850,HOCN.S,B16FV02,,HOCN
BULTEN.ST,,SE0003849223,4298314986,BULTEN.ST,B4Y8D20,,BULTEN
ALMDT.PA,,FR0011049824,4296128796,ALMDT.PA,B4KK6W1,,ALMDT
GLEN.L,,JE00B4T3BW64,5034844193,GLEN.L,B4T3BW6,,GLEN
SRENH.S,,CH0126881561,5001738799,SRENH.S,B545MG5,,SREN
MBPH.ST,,SE0003613090,4297660803,MBPH.ST,B46J688,,MOB
EFX.TO,29269R105,CA29269R1055,4298367571,EFX.TO,B4Y2RV9,,EFX
EFN.TO,286181201,CA2861812014,5037087415,EFN.TO,B7FNMQ2,,EFN
ALGBE.PA,,FR0011052257,5035155345,ALGBE.PA,B3WLGW5,,ALGBE
GEI.TO,374825206,CA3748252069,5035150852,GEI.TO,B44WH97,,GEI
AXW.PA,,FR0011040500,4297330463,AXW.PA,B3S0TP0,,AXW
CONIC.ST,,SE0003950864,5035166756,CONIC.ST,B3YWDL4,,COIC
PNCa.TO,73752W403,CA73752W4039,5000793392,PNCa.TO,BYWBMH9,,PNC.A
ADDG.DE,,DE000A1H8MU2,5034748692,ADDG.DE,,,ADD
GENL.L,,JE00B55Q3P39,5035172438,GENL.L,B55Q3P3,,GENL
BOUL.ST,,SE0011231158,4296027997,BOUL.ST,BG0GNY4,,BOUL
GLPRq.L,37951Q202,US37951Q2021,5000475990,GLPRq.L,B50P0M1,,GLPR
SES.MI,,IT0004729759,5035322153,SES.MI,B56RD66,,SES
SFER.MI,,IT0004712375,4296098610,SFER.MI,B5VZ053,,SFER
SW1.DE,,DE000A1JBPV9,5035251689,SW1.DE,,,SW1
MBKG.DE,,DE0008148206,4295869733,MBKG.DE,,,MBK
MKEA.PA,,FR0010609263,4297723758,MKEA.PA,B6R2RH6,,MKEA
ALUCR.PA,,FR0011070457,5000362451,ALUCR.PA,B3P2MJ4,,ALUCR
HLNGH.OL,,BMG454221059,5035393599,HLNGH.OL,B58XPH7,,HLNG
KVAER.OL,,NO0010605371,5034758962,KVAER.OL,B5VFQ00,,KVAER
SMSS.L,,GB00B4X1RC86,5035313836,SMSS.L,B4X1RC8,,SMS
YB1Ak.F,,DE000A2BPG14,5035300543,YB1Ak.F,BDHDZQ3,,YB1A
DNA2_p.L,,GG00B3Z62522,5035416419,DNA2_p.L,B3Z6252,,DNA2
RZZ.V,3684107,CA0036841074,5035255766,RZZ.V,B682N88,,RZZ
BKIA.MC,,ES0113307062,5000072598,BKIA.MC,BZ3C3Q4,,BKIA
SPSY.L,84756T106,US84756T1060,4296044541,SPSY.L,B4L4MR9,,SPSY
SECU.MC,,ES0131703003,5035168328,SECU.MC,B6T2PC5,,SEC
GRIE.MC,,ES0143328005,5035305204,GRIE.MC,B6QF2F9,,GRI
ALEF.TO,01444Q104,CA01444Q1046,5066622768,ALEF.TO,BDRXWQ2,,ALEF
DRG_u.TO,26154A106,CA26154A1066,5035436254,DRG_u.TO,BMJ71D5,,DRG.UN
ECO.TO,27923D108,CA27923D1087,4296063450,ECO.TO,B4XBZ35,,ECO
AMLP.F,,DE0008131350,5064611572,AMLP.F,,,AMI
NFI.TO,62910L102,CA62910L1022,4295861010,NFI.TO,BD3HFC5,,NFI
EUCAn.DE,,DE000A1K0300,4295869691,EUCAn.DE,,,EUCA
OPTIO.L,,GB00BP0RTP38,4295898994,OPTIO.L,BP0RTP3,,OPTI
NEVIb.TE,,SE0004020931,5035795222,NEVIb.TE,B6S8T22,,NEVI B
MLONL.PA,,FR0004174712,5035172974,MLONL.EUA,B3N6PQ6,,MLONL
ENVI.AS,,NL0009901610,4295884804,ENVI.AS,BFZXY84,,ENVI
SE3G.H,,DE000A0SMVD5,5066536501,SE3G.H,B2R8YC0,,SE3
BTCGk.DE,,DE000A0V9L94,5035746080,BTCGk.DE,,,BNT1
ITX.TO,46112W107,CA46112W1077,5035576590,ITX.TO,BYND757,,ITX
CVTEC.ST,,CH0136071542,4297039174,CVTEC.ST,B42JP74,,CCC
POLYP.L,,JE00B6T5S470,5036206981,POLYP.L,B6T5S47,,POLY
PRV_u.V,742694300,CA7426943006,5038901941,PRV_u.TO,BK0WQX0,,PRV.UN
STBS.L,,GB00B6TKHP66,5000871210,STBS.L,B6TKHP6,,STB
ANWGn.DE,,DE000A1A6WE6,4295870126,ANWGn.DE,,,AJ91
EVRE.L,,GB00B71N6K86,5036227579,EVRE.L,B71N6K8,,EVR
OESD.VI,,AT00000OESD0,5036354295,OESD.VI,B78LKV4,,OESD
ALCOG.PA,,FR0011071570,5036193721,ALCOG.PA,B77D2G0,,ALCOG
OGI.V,68620P101,CA68620P1018,5036771493,OGI.V,BQ963P6,,OGI
SEABb.ST,,SE0004051969,4298317500,SEABb.ST,B73G809,,SEAB B
BKWB.S,,CH0130293662,5036198012,BKWB.S,B76D410,,BKW
MACKb.ST,,SE0000731747,5001440964,MACKb.ST,B0401S0,,MACK B
APHA.TO,03765K104,CA03765K1049,5042943443,APHA.TO,BTC2NF2,,APHA
STCXH.LU,,LU0720694636,5037101064,STCXH.LU,B787960,,182765
BAMM.CD,09689V100,US09689V1008,4296030773,BAMM.CD,BFD4XL5,,BAMM
AMBA.MI,,IT0004779515,5000465418,AMBA.MI,B77HPC9,,AMB
SCANFL.HE,,FI4000029905,4297152792,SCANFL.HE,B3M2G17,,SCANFL
SGMA.V,826600108,CA8266001087,5036214883,SGMA.V,BFXXBG3,,SGMA
ADLB.MC,,ES0184980003,5035561500,ADLB.MC,B7L5ZC9,,ADL
ADOC.PA,,FR0011184241,5000625721,ADOC.PA,B43XG38,,ADOC
EOSI.PA,,FR0011191766,5037142402,EOSI.PA,B42Q445,,EOSI
INSD.PA,,FR0010291245,5034757698,INSD.PA,B7H4WQ3,,INSD
CREADa.ST,,SE0004390516,5037248843,CREADa.ST,B7HYK69,,CRED A
BLVB.L,,GB00B4QY1P51,5037140455,BLVB.L,B4QY1P5,,BLV
ALBLU.PA,,FR0011041011,5037330850,ALBLU.PA,B3MCPG5,,ALBLU
FOTH.LU,,HU0000096409,5000630060,FOTH.LU,B6ZPVZ3,,184527
BGEO.L,,GB00BF4HYT85,5063737547,BGEO.L,BF4HYT8,,BGEO
NSUG.DE,,DE0006757008,4295869354,NSUG.DE,,,NSU
MDP.V,58410Q203,CA58410Q2036,5040928120,MDP.V,BHPRBZ6,,MDP
P4OG.DE,,DE000A0HGQS8,4295870230,P4OG.DE,,,P4O
CXI.TO,23131B307,US23131B3078,4298097459,CXI.TO,B8PP306,,CXI
DKSH.S,,CH0126673539,4295955097,DKSH.S,B71QPM2,,DKSH
DBV.PA,,FR0010417345,4295983024,DBV.PA,B59DTF2,,DBV
MASM.MC,,ES0184696104,4297769928,MASM.MC,BH3SX44,,MAS
NMC.L,,GB00B7FC0762,5037364885,NMC.L,B7FC076,,NMC
ALGLD.PA,,FR0011208693,5001192300,ALGLD.PA,B7LW564,,ALGLD
IDLA.PA,,FR0010929125,4297253775,IDLA.PA,B4RFDT5,,IDL
MRG_u.TO,6.1761E+104,CA61761E1007,5037347388,MRG_u.TO,B5ZPY46,,MRG.UN
SFPN.S,,CH0032816131,4297831622,SFPN.S,B29LL60,,SFPN
GIVG.DE,,DE000A0Z2Y48,4295869476,GIVG.DE,,,VROS
FASTAT.ST,,SE0009994429,5035521205,FASTAT.ST,BF37819,,FASTAT
TMQ.TO,89621C105,CA89621C1059,5037351410,TMQ.TO,BYZBNP1,,TMQ
BCU.MI,,IT0004764699,5037360831,BCU.MI,B7K6D18,,BC
PAT.V,70339L108,CA70339L1085,5036371612,PAT.TO,BYYNKW4,,PAT
MMX.V,57776F405,CA57776F4050,5000655276,MMX.V,BJP2FF3,,MMX
WAND.L,,JE00B6Y3DV84,5037476347,WAND.L,B6Y3DV8,,WAND
ALMT.ST,,SE0000540163,4297896202,ALMT.ST,B1Y5WV2,,ALM
SBOO.OL,,NO0010612450,5000444508,SBOO.OL,B4V6DD8,,SBO
LATFb.TE,,SE0003883008,5037474916,LATFb.TE,B7XF8S4,,LATF B
MCEG.DE,,DE0006618309,4295870104,MCEG.DE,,,MCE
ZUGN.S,,CH0148052126,5037631860,ZUGN.S,B842LC6,,ZUGN
IDEA.L,,GB00B0CM0C50,4297600524,IDEA.L,B0CM0C5,,IDEA
BCKG.DE,,MT0000580101,5035423522,BCKG.DE,,,BCK
LO24n.DE,,DE000LTT0243,5037627789,LO24n.DE,,,LO24
ALMET.PA,,FR0011217710,5037625903,ALMET.PA,B77CK41,,ALMET
ML2G.F,,DE000A2LQ728,5037629416,ML2G.F,BG382X9,,ML2
MANGS.ST,,SE0001449380,5000824333,MANGS.ST,B8CQNF7,,MANG
AT.V,00510L106,CA00510L1067,5036348934,AT.V,BP9P4Z3,,AT
PRSM.MI,,IT0004822695,4298543417,PRSM.MI,B8BRVJ1,,PRM
GOODG.L,,GB0033600353,4297157956,GOODG.L,3360035,,GOOD
GRIO.L,,GB00B715WG26,5037655722,GRIO.L,B8K0LM4,,GRIO
VTX.PA,,FR0004183960,4297672773,VTX.PA,B03SJC5,,VTX
NXE.TO,65340P106,CA65340P1062,5064690088,NXE.TO,B987K72,,NXE
TNT_u.TO,89784Y209,CA89784Y2096,5037991112,TNT_u.TO,BBN5Y95,,TNT.UN
DIEG.DE,,DE0005580005,4295868672,DIEG.DE,,,DIE
ELA.L,,GB00B8HHWX64,5000813779,ELA.L,B8HHWX6,,ELA
MYXM.L,62847T202,US62847T2024,4297012899,MYXM.L,B8NZQP4,,MYX
AI.TO,04964G100,CA04964G1000,5037839087,AI.TO,B8HFRY6,,AI
CLINC.L,,GB00B89J2419,5036225835,CLINC.L,B89J241,,CLIN
DIR_u.TO,26153W109,CA26153W1095,5037660869,DIR_u.TO,BMH4P92,,DIR.UN
TLXGn.DE,,DE000TLX1005,4296750143,TLXGn.DE,,,TLX
XVIVO.ST,,SE0004840718,5036197319,XVIVO.ST,B898BV8,,XVIVO
MDQKk.H,,DE000A2NBYB3,5001205324,MDQKk.H,BDQPV95,,MDQK
DLGD.L,,GB00BY9D0Y18,4298449570,DLGD.L,BY9D0Y1,,DLG
SIILI.HE,,FI4000043435,5037873983,SIILI.HE,B8X9GP6,,SIILI
MDMGq.L,55279C200,US55279C2008,5037927992,MDMGq.L,B8JZ5X9,,MDMG
SPOR.ST,,SE0004777241,5035418235,SPOR.ST,B8X9PL5,,SPOR
NANOB.PA,,FR0011341205,4297696426,NANOB.PA,B8X9FN7,,NANO
IVN.TO,46579R104,CA46579R1047,5037844900,IVN.TO,BD73C40,,IVN
BRGD.OL,,NO0010657505,5037819440,BRGD.OL,B8B6WX9,,BRG
LEON.S,,CH0190891181,5000782214,LEON.S,B7Y4738,,LEON
KHRN.V,49374L306,CA49374L3065,5037649332,KHRN.V,BDGH0L6,,KHRN
O2Dn.DE,,DE000A1J5RX9,5037852371,O2Dn.DE,,,O2D
EIMS.IC,,IS0000019800,5036203362,EIMS.IC,B61DXC2,,EIM
KWH_u.TO,22676R115,CA22676R1156,5037849531,KWH_u.TO,B8SZJ72,,KWH.UN
SOL.CD,78471G100,CA78471G1000,5037637242,SOL.CD,BGY45X7,,SOL
HBC.TO,444218101,CA4442181018,5046712337,HBC.TO,B8436W4,,HBC
APQG.D,,DE000A0KF6W7,4297652523,APQG.D,B1PS7T3,,APQ
PKG1T.TL,,EE3100006040,5000004182,PKG1T.TL,B05BRV7,,PKG1T
NXR_u.V,65342N109,CA65342N1096,5037850760,NXR_u.V,BDG0YX5,,NXR.UN
ALTHE.PA,,FR0004197747,4296872149,ALTHE.PA,B046W63,,ALTER
AGSG.MU,,DE0005038509,4295869437,AGSG.MU,5618787,,AGS
KPT.TO,48265Y104,CA48265Y1043,5037936826,KPT.TO,B92DJC4,,KPT
OSK.TO,688281104,CA6882811046,5037933384,OSK.TO,BDBCBP7,,OSK
Y.TO,985572106,CA9855721069,5044196993,Y.TO,BV2CL30,,Y
SOT_u.TO,831021100,CA8310211005,5037948800,SOT_u.TO,BWCHKM4,,SOT.UN
MSEIS.OL,,NO0010663669,5039608100,MSEIS.OL,B8K6VP5,,MSEIS
GYC.DE,,LU0775917882,5037587520,GYC.DE,,,GYC
MYRKk.DE,,DE000A11QWW6,4295869759,MYRKk.DE,,,MYRK
SPAGO.TE,,SE0004899474,5001208829,SPAGO.TE,B928HD6,,SPAG
HOT_u.TO,26695106,CA0266951064,5038045982,HOT_u.TO,B8YR4B1,,HOT.UN
LEGn.DE,,DE000LEG1110,5038054895,LEGn.DE,,,LEG
OCI.AS,,NL0010558797,5038049016,OCI.AS,BD4TZK8,,OCI
LBOW.L,,GG00B8C23S81,5037946465,LBOW.L,B8C23S8,68202617,LBOW
GAGS.VI,,AT0000A0Z9G3,5038063558,GAGS.VI,B9JT817,,GAGS
ASETEK.OL,,DK0060477263,4297294064,ASETEK.OL,B8YVYB3,,ASETEK
CRST.L,,GB00B8VZXT93,5035198078,CRST.L,B8VZXT9,,CRST
XAU.TO,38149A109,CA38149A1093,5046441055,XAU.TO,BYXJF73,,XAU
EAM.OL,,NO0010607781,5037119937,EAM.OL,B947JJ1,,EAM
MLDYX.PA,,LU0881232630,5038073535,MLDYX.EUA,B9KH2T6,,MLDYX
KEL.TO,488295106,CA4882951060,5038076100,KEL.TO,B9KF5Q8,,KEL
THRLT.L,,JE00B95CGW71,5038072810,THRLT.L,B95CGW7,68234744,THRL
ENER.MI,,IT0004887409,5038908258,ENER.MI,B8DM8M6,,ENT
FEWG.F,,DE0005753149,4295869645,FEWG.F,4659107,,FEW
AAPb.ST,,SE0004977452,5039029579,AAPb.ST,B93PGX9,,AAP B
UKWG.L,,GB00B8SC6K54,5038062198,UKWG.L,B8SC6K5,68206202,UKW
INO_u.TO,4.578E+104,CA45780E1007,5038077284,INO_u.TO,B7SFSM3,,INO.UN
EKI.PA,,FR0011466069,4297023859,EKI.PA,B9QN618,,EKI
ERM.TO,2.789E+208,CA27890E2042,5039194244,ERM.TO^E19,,68279580,
ARU.V,,BMG069741020,5015435641,ARU.V,B9DFW20,,ARU
DIGS.L,,GB00B8460Z43,5039581320,DIGS.L,B8460Z4,68255287,DIGS
MAGIS.PA,,FR0011471291,4298359396,MAGIS.PA,B941H00,,MAGIS
ERYP.PA,,FR0011471135,4297184949,ERYP.PA,B95J1X4,,ERYP
TAALA.HE,,FI4000062195,5039609887,TAALA.HE,B975ZB6,,TAALA
DOO.TO,05577W200,CA05577W2004,5001317745,DOO.TO,B9B3FG1,,DOO
RCN.L,,GB00B7TW1V39,5038066907,RCN.L,B7TW1V3,,RCN
VRS.L,,GB00B8YZTJ80,5038078610,VRS.L,B8YZTJ8,,VRS
EVKn.DE,,DE000EVNK013,5000074393,EVKn.DE,,,EVK
SFSN.S,,CH0239229302,5000814047,SFSN.S,BLWF8B6,,SFSN
